,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,South Asia,Europe & Central Asia,Middle East & North Africa,Sub-Saharan Africa,Latin America & Caribbean,East Asia & Pacific,North America,South Asia,Europe & Central Asia,Middle East & North Africa,Sub-Saharan Africa,Latin America & Caribbean,East Asia & Pacific,North America,South Asia,Europe & Central Asia,Middle East & North Africa,Sub-Saharan Africa,Latin America & Caribbean,East Asia & Pacific,North America,South Asia,Europe & Central Asia,Middle East & North Africa,Sub-Saharan Africa,Latin America & Caribbean,East Asia & Pacific,North America
Sub-Saharan Africa,RWA,1296.9297,7229.9824,185,RCP 2.6,2080-2099,-0.16080529,19.041659,21.171153,-118.8275576,610.7419387,404.0020117,169.2020832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1296.9297,#N/A,#N/A,#N/A,610.7419387,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
East Asia & Pacific,WSM,4255.3191,14066.86,27,RCP 2.6,2080-2099,-0.67405236,24.921875,27.18125,-14.54202097,798.3580689,562.6721117,233.1270143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4255.3191,#N/A,#N/A,#N/A,#N/A,#N/A,798.3580689,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Sub-Saharan Africa,STP,2713.4831,26861.582,215,RCP 2.6,2080-2099,0.40294346,23.192014,25.272897,-37.75518107,501.5309543,240.297075,61.20457508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2713.4831,#N/A,#N/A,#N/A,501.5309543,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Middle East & North Africa,SAU,23552.017,37976.664,152,RCP 2.6,2080-2099,-0.11774309,17.05501,33.890154,-61.79627299,238.9787704,191.4258896,72.32052491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23552.017,#N/A,#N/A,238.9787704,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Sub-Saharan Africa,SEN,1877.6741,8155.2481,216,RCP 2.6,2080-2099,0.27282562,24.01771,28.98248,-79.49675811,618.422686,430.9778833,252.2645274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1877.6741,#N/A,#N/A,#N/A,618.422686,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Sub-Saharan Africa,SLE,1095.0363,6644.9962,217,RCP 2.6,2080-2099,0.68910031,24.930291,28.059025,-73.55273381,1347.490551,893.0559941,544.4725187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1095.0363,#N/A,#N/A,#N/A,1347.490551,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Europe & Central Asia,SVK,23173.534,67961.29,54,RCP 2.6,2080-2099,-0.07347703,-2.6070623,18.703273,-143.0768077,190.6450206,93.25616859,-75.60875461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23173.534,#N/A,190.6450206,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Europe & Central Asia,SVN,26751.462,60907.249,55,RCP 2.6,2080-2099,-0.6282939,-0.54539785,19.430601,-104.0969095,161.7521808,96.27097418,-60.04913767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26751.462,#N/A,161.7521808,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
East Asia & Pacific,SLB,2836.6337,12601.647,28,RCP 2.6,2080-2099,0.64243842,26.162906,27.465226,181.4975553,1408.658738,929.7721795,469.3561055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2836.6337,#N/A,#N/A,#N/A,#N/A,#N/A,1408.658738,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Sub-Saharan Africa,ZAF,10883.632,29060.477,196,RCP 2.6,2080-2099,-0.38296632,11.713813,21.918534,-208.4528924,703.2486861,471.8547929,37.95183606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10883.632,#N/A,#N/A,#N/A,703.2486861,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Europe & Central Asia,ESP,27411.783,49533.784,92,RCP 2.6,2080-2099,-0.60837903,7.1361459,23.452946,-92.18593884,132.9556921,95.72537517,-12.11624936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27411.783,#N/A,132.9556921,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
South Asia,LKA,6121.4807,21048.295,17,RCP 2.6,2080-2099,-0.15488243,25.305059,27.842054,-67.49481887,418.8983653,277.8644532,101.4128009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6121.4807,418.8983653,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Latin America & Caribbean,VCT,10333.333,25979.866,117,RCP 2.6,2080-2099,-0.35403261,25.703125,27.703125,-28.41368501,578.6486882,409.4732134,117.3650274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10333.333,#N/A,#N/A,#N/A,#N/A,578.6486882,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Sub-Saharan Africa,SDN,2010.9855,9600.3142,522,RCP 2.6,2080-2099,-0.07655712,23.096687,32.195573,-99.38857146,685.4706651,464.0709033,279.1830969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010.9855,#N/A,#N/A,#N/A,685.4706651,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Latin America & Caribbean,SUR,8459.1652,32354.43,118,RCP 2.6,2080-2099,0.54655495,26.217818,28.140941,105.2849218,608.372075,361.9023586,101.6726229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8459.1652,#N/A,#N/A,#N/A,#N/A,608.372075,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Sub-Saharan Africa,SWZ,4343.8486,14061.915,197,RCP 2.6,2080-2099,-0.59711792,15.014319,23.180124,-252.9545269,1310.372435,920.5164699,314.5732437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4343.8486,#N/A,#N/A,#N/A,1310.372435,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Europe & Central Asia,SWE,37250.594,72015.67,93,RCP 2.6,2080-2099,-0.0329506,-2.6040138,15.749852,-75.99364922,91.32439857,51.14331826,-83.13210042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37250.594,#N/A,91.32439857,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Europe & Central Asia,CHE,40825.172,83792,94,RCP 2.6,2080-2099,-0.55162869,-0.52014392,16.874363,-69.00455284,69.3351595,36.29266199,-66.6426478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40825.172,#N/A,69.3351595,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Europe & Central Asia,TJK,2463.8077,16386.901,39,RCP 2.6,2080-2099,0.23808786,-0.6160389,24.672866,-130.4730797,587.1097502,339.6198553,160.0105764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2463.8077,#N/A,587.1097502,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Sub-Saharan Africa,TZA,1492.6119,9536.5133,189,RCP 2.6,2080-2099,-0.38594207,20.461987,23.368407,-89.84081389,909.5111646,572.6218716,239.8932435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1492.6119,#N/A,#N/A,#N/A,909.5111646,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
East Asia & Pacific,TWN,38081.821,82925.659,8,RCP 2.6,2080-2099,0.1408744,15.619278,26.709578,-93.81817836,170.7687763,97.09487652,-40.77700925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38081.821,#N/A,#N/A,#N/A,#N/A,#N/A,170.7687763,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
East Asia & Pacific,THA,9156.6634,34091.043,18,RCP 2.6,2080-2099,0.45217141,24.263124,29.385485,-13.34095329,465.3769553,277.5955972,84.23407424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9156.6634,#N/A,#N/A,#N/A,#N/A,#N/A,465.3769553,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
East Asia & Pacific,TLS,1843.3071,10134.233,19,RCP 2.6,2080-2099,0.93684616,23.954871,26.543144,-39.34893275,909.3985414,585.3267041,317.898228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1843.3071,#N/A,#N/A,#N/A,#N/A,#N/A,909.3985414,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Sub-Saharan Africa,TGO,1037.6764,6323.5061,218,RCP 2.6,2080-2099,0.34938572,24.768998,29.036732,101.9126896,1024.741116,683.998074,421.565489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1037.6764,#N/A,#N/A,#N/A,1024.741116,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Latin America & Caribbean,TTO,24502.924,48054.054,119,RCP 2.6,2080-2099,-0.24770204,24.790309,26.637884,531.4023163,455.3300597,319.9827512,-6.88835799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24502.924,#N/A,#N/A,#N/A,#N/A,455.3300597,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Middle East & North Africa,TUN,9294.4213,39762.441,154,RCP 2.6,2080-2099,-0.4885971,10.947146,28.342343,-116.5665846,327.9030725,182.4555285,38.87204034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9294.4213,#N/A,#N/A,327.9030725,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Europe & Central Asia,TUR,14868.073,30302.515,155,RCP 2.6,2080-2099,0.01255577,2.6028395,23.907065,-88.18985636,189.8405264,139.6761392,33.83032714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14868.073,#N/A,189.8405264,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Europe & Central Asia,TKM,10351.624,50772.83,40,RCP 2.6,2080-2099,-0.14416307,0.69681118,28.767504,-184.9106124,579.2325951,287.4738722,56.90842416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10351.624,#N/A,579.2325951,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Sub-Saharan Africa,UGA,1315.893,8740.7545,190,RCP 2.6,2080-2099,-0.77581946,21.627262,23.721538,31.09193789,792.7736352,502.2088024,210.9434535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1315.893,#N/A,#N/A,#N/A,792.7736352,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Europe & Central Asia,UKR,7509.6827,31317.541,63,RCP 2.6,2080-2099,-0.23380009,-3.5626241,20.799857,-266.0667254,677.6395168,385.6823576,37.63446854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7509.6827,#N/A,677.6395168,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Middle East & North Africa,ARE,45281.629,63796.721,156,RCP 2.6,2080-2099,-0.2686527,18.49006,34.365204,-83.90757912,182.4792498,146.923167,21.10328425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45281.629,#N/A,#N/A,182.4792498,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Europe & Central Asia,GBR,34069.065,65333.553,95,RCP 2.6,2080-2099,-0.15060183,4.0481544,16.198302,-96.9221671,103.2103949,61.7665668,-84.06089401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34069.065,#N/A,103.2103949,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
North America,USA,45703.923,77731.49,102,RCP 2.6,2080-2099,0.10408291,3.0488528,24.518161,-112.0327797,164.8378362,109.4110986,-42.10556645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45703.923,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,164.8378362,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Latin America & Caribbean,URY,15232.817,36625.061,99,RCP 2.6,2080-2099,-0.12253534,11.382175,24.657235,-111.4913221,273.3965338,184.4106999,23.94830769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15232.817,#N/A,#N/A,#N/A,#N/A,273.3965338,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Europe & Central Asia,UZB,3783.3534,20674.303,41,RCP 2.6,2080-2099,-0.16668798,-0.07101844,27.128283,-189.8255266,628.4163028,370.5093501,168.7095316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3783.3534,#N/A,628.4163028,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
East Asia & Pacific,VUT,4291.0448,18928.258,30,RCP 2.6,2080-2099,0.30596936,14.928648,16.734318,-71.78528798,630.9602781,376.2645078,-12.43444569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4291.0448,#N/A,#N/A,#N/A,#N/A,#N/A,630.9602781,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
East Asia & Pacific,VNM,3619.5684,20542.187,20,RCP 2.6,2080-2099,0.45631886,20.637489,27.800884,-99.43430039,570.783656,332.5258793,141.2308698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3619.5684,#N/A,#N/A,#N/A,#N/A,#N/A,570.783656,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Sub-Saharan Africa,ZMB,1685.7762,11598.515,191,RCP 2.6,2080-2099,0.46513946,17.268407,24.983899,-80.4098415,1021.575323,616.7655878,299.4051337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1685.7762,#N/A,#N/A,#N/A,1021.575323,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Sub-Saharan Africa,ZWE,498.14098,7946.1102,198,RCP 2.6,2080-2099,0.20792313,15.23297,23.609172,-115.3204752,1475.618972,802.4515503,406.4560069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,498.14098,#N/A,#N/A,#N/A,1475.618972,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
South Asia,AFG,1347.69,7352.6824,160,RCP 4.5,2080-2099,1.4734833,-0.9972374,25.067908,-132.3150299,970.8980909,643.4605575,429.3811165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1347.69,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,970.8980909,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Europe & Central Asia,ALB,8331.6983,20955.878,43,RCP 4.5,2080-2099,1.068396,4.9305374,23.451249,-111.358844,393.2347276,279.6698941,114.6982962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8331.6983,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,393.2347276,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Middle East & North Africa,DZA,8210.5057,18948.257,139,RCP 4.5,2080-2099,1.467193,8.5583534,27.377491,-67.16464129,310.1727146,230.9826862,125.5429501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8210.5057,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,310.1727146,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Sub-Saharan Africa,AGO,5845.6129,9144.3396,168,RCP 4.5,2080-2099,1.5637606,19.387877,23.65053,-40.75964194,641.5570477,560.0328644,305.6917934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5845.6129,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,641.5570477,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Latin America & Caribbean,ARG,17101.391,35430.084,97,RCP 4.5,2080-2099,1.0884546,10.316329,23.910447,-84.1019619,204.1206639,144.2984854,31.58206355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17101.391,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,204.1206639,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Europe & Central Asia,ARM,5914.1382,19496.58,33,RCP 4.5,2080-2099,1.2426829,-4.0392006,21.606185,-118.1158151,361.2290147,237.0738125,101.7688865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5914.1382,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,361.2290147,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
East Asia & Pacific,AUS,38968.183,68447.702,71,RCP 4.5,2080-2099,1.1532478,10.273558,20.574018,-54.84110314,78.11121692,49.85702663,-29.34481951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38968.183,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,78.11121692,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Europe & Central Asia,AUT,38631.151,76067.214,75,RCP 4.5,2080-2099,0.44933459,-1.8282622,18.06422,-83.44343026,93.03913797,51.73428793,-58.15632853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38631.151,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,93.03913797,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Europe & Central Asia,AZE,9449.0593,15826.967,34,RCP 4.5,2080-2099,0.90842007,1.8489947,24.461069,-161.180411,446.1926789,372.042747,187.8186383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9449.0593,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,446.1926789,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Latin America & Caribbean,BHS,29849.315,41173.145,106,RCP 4.5,2080-2099,0.4941568,22.214468,28.873121,40.01680984,394.8607749,333.3801985,75.14732257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29849.315,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,394.8607749,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
South Asia,BGD,1916.5519,10654.456,161,RCP 4.5,2080-2099,1.1806188,14.984296,24.00244,-83.34799808,503.5203705,318.5788168,167.3906051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1916.5519,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,503.5203705,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
